pert_id,MOA
BRD-K75636715,negative
BRD-K63017817,negative
BRD-K56398628,negative
BRD-K97821886,negative
BRD-K99805333,negative
BRD-K29276696,negative
BRD-K79367755,negative
BRD-K78921480,negative
BRD-K01847595,negative
BRD-K14518066,negative
BRD-K48588790,negative
BRD-K18822535,negative
BRD-K69492024,negative
BRD-K13697129,negative
BRD-M28080892,negative
BRD-K26652457,negative
BRD-K94198920,negative
BRD-K62846431,negative
BRD-K86631750,negative
BRD-K08260539,negative
BRD-K91757634,negative
BRD-K98582396,negative
BRD-K87618551,negative
BRD-K84003657,negative
BRD-K95323941,negative
BRD-K77235585,negative
BRD-K19056919,negative
BRD-K61553312,negative
BRD-K63843509,negative
BRD-K80394569,negative
BRD-K12342216,negative
BRD-K45882653,negative
BRD-K14989228,negative
BRD-K14151426,negative
BRD-K36221157,negative
BRD-K86894923,negative
BRD-K85946956,negative
BRD-K01520647,negative
BRD-K34545919,negative
BRD-K70231266,negative
BRD-K65568947,negative
BRD-K30571172,negative
BRD-K75997540,negative
BRD-K23499378,negative
BRD-K94974633,negative
BRD-K68118564,negative
BRD-K12827775,negative
BRD-K66110520,negative
BRD-K09876067,negative
BRD-K78970311,negative
BRD-K35128023,negative
BRD-K01787550,negative
BRD-K78913846,negative
BRD-K12385780,negative
BRD-K71839385,negative
BRD-K12012973,negative
BRD-K59683187,negative
BRD-K19418666,negative
BRD-K98842254,negative
BRD-K08731287,negative
BRD-K59191656,negative
BRD-K84797651,negative
BRD-K97615779,negative
BRD-K21600166,negative
BRD-K89697867,negative
BRD-K81945689,negative
BRD-K35189425,negative
BRD-K85580817,negative
BRD-K62047982,negative
BRD-K62472719,negative
BRD-K30058879,negative
BRD-K47995524,negative
BRD-K94708051,negative
BRD-K26048698,negative
BRD-K36701739,negative
BRD-K34937870,negative
BRD-K42393177,negative
BRD-K54347561,negative
BRD-K20469405,negative
BRD-K12844656,negative
BRD-K97766167,negative
BRD-K82935485,negative
BRD-K07918661,negative
BRD-K54049773,negative
BRD-K69806016,negative
BRD-K53359044,negative
BRD-K86872145,negative
BRD-K99161484,negative
BRD-K02401733,negative
BRD-K87438596,negative
BRD-K02602944,negative
BRD-K11672081,negative
BRD-K56945633,negative
BRD-K52660225,negative
BRD-K09641927,negative
BRD-K95926324,negative
BRD-K08146255,negative
BRD-K47170156,negative
BRD-K49739160,negative
BRD-K07020505,negative
BRD-K45383509,negative
BRD-K04922291,negative
BRD-K79106177,negative
BRD-K22307331,negative
BRD-K03496358,negative
BRD-K17661785,negative
BRD-K70899691,negative
BRD-K01176062,negative
BRD-K23674983,negative
BRD-K96721928,negative
BRD-K15761174,negative
BRD-K22041611,negative
BRD-K94241935,negative
BRD-K91491104,negative
BRD-K33394674,negative
BRD-K29799191,negative
BRD-K31757099,negative
BRD-K10923439,negative
BRD-K14850613,negative
BRD-K48052985,negative
BRD-K47078472,negative
BRD-K36261261,negative
BRD-K14378954,negative
BRD-K34576879,negative
BRD-K03591925,negative
BRD-K88033714,negative
BRD-K56757089,negative
BRD-K61208213,negative
BRD-K87967738,negative
BRD-K75949681,negative
BRD-K99732047,negative
BRD-K45613561,negative
BRD-K37451830,negative
BRD-K62299351,negative
BRD-K92573321,negative
BRD-K37993296,negative
BRD-K60807183,negative
BRD-K32162437,negative
BRD-K22576413,negative
BRD-K38706806,negative
BRD-K53923842,negative
BRD-K67933714,negative
BRD-K31067719,negative
BRD-K17965071,negative
BRD-K96267517,negative
BRD-K62143565,negative
BRD-K81291261,negative
BRD-K85805864,negative
BRD-K12309677,negative
BRD-K36276950,negative
BRD-K56654013,negative
BRD-K49158673,negative
BRD-K42092012,negative
BRD-K81606899,negative
BRD-K27843502,negative
BRD-K25119693,negative
BRD-K00478394,negative
BRD-K99915395,negative
BRD-K95664364,negative
BRD-K60644933,negative
BRD-K65461993,negative
BRD-K87721831,negative
BRD-K36081737,negative
BRD-K19223413,negative
BRD-K80230516,negative
BRD-K92655621,negative
BRD-K21709199,negative
BRD-K09623383,negative
BRD-A68202111,negative
BRD-M77293869,negative
BRD-K59324394,negative
BRD-K18724553,negative
BRD-K37090607,negative
BRD-K45358679,negative
BRD-K02516751,negative
BRD-K84271926,negative
BRD-K50665432,negative
BRD-K79157597,negative
BRD-K82768800,negative
BRD-K68216590,negative
BRD-K86771738,negative
BRD-K83241810,negative
BRD-K01335708,negative
BRD-K73558711,negative
BRD-K74799293,negative
BRD-K07912534,negative
BRD-K32809121,negative
BRD-K26555669,negative
BRD-K98846091,negative
BRD-K63270352,negative
BRD-K86482074,negative
BRD-K41641829,negative
BRD-K20517870,negative
BRD-K06401240,negative
BRD-K92978187,negative
BRD-K91833864,negative
BRD-K78074929,negative
BRD-K54756845,negative
BRD-K67851959,negative
BRD-K29033329,negative
BRD-K44657322,negative
BRD-K63269129,negative
BRD-K51750373,negative
BRD-K42553302,negative
BRD-K84233319,negative
BRD-K42411085,negative
BRD-K38304019,negative
BRD-K75809222,negative
BRD-K27824357,negative
BRD-K40109091,negative
BRD-K69880993,negative
BRD-K83435763,negative
BRD-K71361566,negative
BRD-K14509209,negative
BRD-K08428488,negative
BRD-K97112539,negative
BRD-K33039006,negative
BRD-K18713590,negative
BRD-K57079327,negative
BRD-K04643052,negative
BRD-K91787616,negative
BRD-K02732091,negative
BRD-K80059205,negative
BRD-K65170870,negative
BRD-K36596745,negative
BRD-K84388104,negative
BRD-K72801689,negative
BRD-K50351738,negative
BRD-K97749477,negative
BRD-K77933659,negative
BRD-K89137409,negative
BRD-K24251672,negative
BRD-K32271530,negative
BRD-K39420925,negative
BRD-K76269493,negative
BRD-K91922990,negative
BRD-K18296113,negative
BRD-K87314084,negative
BRD-K46599299,negative
BRD-K11093795,negative
BRD-K73478880,negative
BRD-K82340687,negative
BRD-K30516885,negative
BRD-K64147637,negative
BRD-K77282409,negative
BRD-K43792870,negative
BRD-K16227029,negative
BRD-K00598313,negative
BRD-K88700643,negative
BRD-K64825005,negative
BRD-K20121890,negative
BRD-K92650863,negative
BRD-K65196043,negative
BRD-K93680063,negative
BRD-K67641117,negative
BRD-K44521151,negative
BRD-K54857308,negative
BRD-K52208857,negative
BRD-K93510852,negative
BRD-K13587575,negative
BRD-K17976466,negative
BRD-K61823824,negative
BRD-K73061717,negative
BRD-K43440986,negative
BRD-K41350512,negative
BRD-K01162658,negative
BRD-K30377659,negative
BRD-K61900762,negative
BRD-K12362628,negative
BRD-K64497523,negative
BRD-K35213218,negative
BRD-K09945302,negative
BRD-K21084378,negative
BRD-K41341398,negative
BRD-K22663811,negative
BRD-K49215584,negative
BRD-K53700261,negative
BRD-K23240038,negative
BRD-K30226385,negative
BRD-K55793776,negative
BRD-K04147035,negative
BRD-K63837190,negative
BRD-K14493775,negative
BRD-K11097458,negative
BRD-K57082361,negative
BRD-K76893224,negative
BRD-K56943062,negative
BRD-K45941745,negative
BRD-K15224350,negative
BRD-K50223932,negative
BRD-K42357106,negative
BRD-K40189164,negative
BRD-K71485313,negative
BRD-K49473389,negative
BRD-K26188625,negative
BRD-K21498250,negative
BRD-K32563579,negative
BRD-K70681322,negative
BRD-K71855503,negative
BRD-K67291850,negative
BRD-K52971351,negative
BRD-K79437066,negative
BRD-K60778274,negative
BRD-K23378122,negative
BRD-K20103689,negative
BRD-K67433402,negative
BRD-K88045846,negative
BRD-K25469705,negative
BRD-K91019833,negative
BRD-K72561299,negative
BRD-K21364577,negative
BRD-K48575680,negative
BRD-K63993117,negative
BRD-K09553491,negative
BRD-K37929770,negative
BRD-K96390133,negative
BRD-K16698502,negative
BRD-K08210330,negative
BRD-K99171789,negative
BRD-K08521815,negative
BRD-K35928056,negative
BRD-K21994180,negative
BRD-K17144088,negative
BRD-K99339232,negative
BRD-K12981857,negative
BRD-K99626027,negative
BRD-K08926145,negative
BRD-K39379715,negative
BRD-K24050338,negative
BRD-K33514849,negative
BRD-K73701301,negative
BRD-K10701306,negative
BRD-K39464795,negative
BRD-K68955961,negative
BRD-K34015625,negative
BRD-K78832647,negative
BRD-K60804903,negative
BRD-K60056824,negative
BRD-K55197905,negative
BRD-K50984462,negative
BRD-K33258193,negative
BRD-K88881681,negative
BRD-K09817289,negative
BRD-K34206995,negative
BRD-K23992348,negative
BRD-K51662742,negative
BRD-K52929685,negative
BRD-K80866161,negative
BRD-K15513663,negative
BRD-K15923694,negative
BRD-K72869385,negative
BRD-K99950451,negative
BRD-K12668859,negative
BRD-K19657374,negative
BRD-K58969952,negative
BRD-K79826210,negative
BRD-K12017137,negative
BRD-K06486491,negative
BRD-K23091084,negative
BRD-K59196623,negative
BRD-K64630692,negative
BRD-K39562569,negative
BRD-K51252203,negative
BRD-K95489112,negative
BRD-K34383440,negative
BRD-K71205264,negative
BRD-K26929400,negative
BRD-K48211485,negative
BRD-K64665684,negative
BRD-K71004332,negative
BRD-K81605832,negative
BRD-K73542906,negative
BRD-K19549004,negative
BRD-K68312364,negative
BRD-K05051664,negative
BRD-K70744040,negative
BRD-K53193506,negative
BRD-K71604153,negative
BRD-K39321814,negative
BRD-K98062520,negative
BRD-K93406741,negative
BRD-K30111752,negative
BRD-K17627540,negative
BRD-K87592402,negative
BRD-K20510412,negative
BRD-K44029853,negative
BRD-K42584632,negative
BRD-K19712135,negative
BRD-K06086334,negative
BRD-K04058031,negative
BRD-K49183852,negative
BRD-K08171986,negative
BRD-K19466708,negative
BRD-K62199122,negative
BRD-K89479751,negative
BRD-K15318079,negative
BRD-K74109371,negative
BRD-K76294510,negative
BRD-K96522482,negative
BRD-K51878684,negative
BRD-K97116995,negative
BRD-K05803357,negative
BRD-K45147071,negative
BRD-K47499097,negative
BRD-K20505830,negative
BRD-K88223257,negative
BRD-K93657737,negative
BRD-A37501891,negative
BRD-K82957261,negative
BRD-K44401329,negative
BRD-K54022924,negative
BRD-K60558601,negative
BRD-K24329506,negative
BRD-K78009480,negative
BRD-K44368508,negative
BRD-K71254586,negative
BRD-K70905242,negative
BRD-K82396235,negative
BRD-K74378303,negative
BRD-K72785431,negative
BRD-K16149503,negative
BRD-K75143842,negative
BRD-K46751125,negative
BRD-K77987559,negative
BRD-K69696272,negative
BRD-K25525438,negative
BRD-K76512739,negative
BRD-K99567057,negative
BRD-K17339982,negative
BRD-K20009726,negative
BRD-K65763571,negative
BRD-K42613785,negative
BRD-K62213032,negative
BRD-K99432717,negative
BRD-K39738296,negative
BRD-K69672023,negative
BRD-K09597785,negative
BRD-K98370172,negative
BRD-K80531070,negative
BRD-K13835847,negative
BRD-K84475927,negative
BRD-K48019220,negative
BRD-K87893855,negative
BRD-K20965564,negative
BRD-K20875709,negative
BRD-K07627743,negative
BRD-K62748060,negative
BRD-K33064169,negative
BRD-K12425451,negative
BRD-K83007718,negative
BRD-K25660189,negative
BRD-K80301668,negative
BRD-K68689263,negative
BRD-K72232421,negative
BRD-K60360711,negative
BRD-K61423234,negative
BRD-K06832445,negative
BRD-K44752001,negative
BRD-K19613760,negative
BRD-K77318689,negative
BRD-K04605510,negative
BRD-K76527508,negative
BRD-K74732057,negative
BRD-K22325899,negative
BRD-K89697623,negative
BRD-K59534645,negative
BRD-K66860235,negative
BRD-K25755601,negative
BRD-K34522271,negative
BRD-K99383477,negative
BRD-K64418254,negative
BRD-K35689168,negative
BRD-K32381042,negative
BRD-K95521279,negative
BRD-K38991762,negative
BRD-K51052187,negative
BRD-K87440499,negative
BRD-K31422806,negative
BRD-K63406313,negative
BRD-K63180587,negative
BRD-K83397037,negative
BRD-K10108893,negative
BRD-K93972090,negative
BRD-K28862107,negative
BRD-K41235383,negative
BRD-K93380196,negative
BRD-K70860307,negative
BRD-K82830100,negative
BRD-K21407905,negative
BRD-K32636206,negative
BRD-K21547311,negative
BRD-K51296348,negative
BRD-K70318404,negative
BRD-K95688283,negative
BRD-K01795516,negative
BRD-K89332300,negative
BRD-K60527064,negative
BRD-K02944060,negative
BRD-K41200778,negative
BRD-K95190454,negative
BRD-K44360367,negative
BRD-K78513625,negative
BRD-K23233872,negative
BRD-M92802283,negative
BRD-K43905345,negative
BRD-K08080638,negative
BRD-K04585040,negative
BRD-K83147038,negative
BRD-K17903303,negative
BRD-K06163447,negative
BRD-K61535492,negative
BRD-K79522563,negative
BRD-K84673192,negative
BRD-K51169491,negative
BRD-K59793998,negative
BRD-K97641878,negative
BRD-K60860515,negative
BRD-M60886831,negative
BRD-K95488294,negative
BRD-K30937833,negative
BRD-K27817945,negative
BRD-K24975719,negative
BRD-K89338967,negative
BRD-K63305270,negative
BRD-K29388838,negative
BRD-K68120955,negative
BRD-K98216700,negative
BRD-K76251313,negative
BRD-K78228015,negative
BRD-K12942263,negative
BRD-K04540960,negative
BRD-K67348888,negative
BRD-K08121566,negative
BRD-M88429329,negative
BRD-K98834499,negative
BRD-K90108753,negative
BRD-K18863894,negative
BRD-K81140509,negative
BRD-K11930946,negative
BRD-K54278059,negative
BRD-K51826244,negative
BRD-K11880681,negative
BRD-K57186295,negative
BRD-K83400219,negative
BRD-K12438144,negative
BRD-K67936348,negative
BRD-K85774994,negative
BRD-K57207769,negative
BRD-K38493380,negative
BRD-K13558526,negative
BRD-K16752930,negative
BRD-K34869284,negative
BRD-K02206783,negative
BRD-K85770991,negative
BRD-K70036333,negative
BRD-K47020544,negative
BRD-K79027750,negative
BRD-K57250790,negative
BRD-K80807816,negative
BRD-K71259673,negative
BRD-K42790744,negative
BRD-K22583762,negative
BRD-K32974773,negative
BRD-K60820896,negative
BRD-K19752742,negative
BRD-K06790322,negative
BRD-K21796872,negative
BRD-K72867209,negative
BRD-K02519835,negative
BRD-K45542432,negative
BRD-K80362711,negative
BRD-K72787581,negative
BRD-K58539957,negative
BRD-K51970157,negative
BRD-K19122760,negative
BRD-K46936109,negative
BRD-K16063494,negative
BRD-K74083848,negative
BRD-K67673602,negative
BRD-K04073989,negative
BRD-K82772827,negative
BRD-K55522699,negative
BRD-K27807043,negative
BRD-K94454791,negative
BRD-K54455139,negative
BRD-K28925416,negative
BRD-K25955619,negative
BRD-K29258520,negative
BRD-K82367827,negative
BRD-K77805051,negative
BRD-K18310625,negative
BRD-K74843557,negative
BRD-K73898073,negative
BRD-K69487032,negative
BRD-K31378663,negative
BRD-K04371509,negative
BRD-K15912020,negative
BRD-K23166787,negative
BRD-K41996639,negative
BRD-K41096823,negative
BRD-K80819715,negative
BRD-K40904431,negative
BRD-K27411066,negative
BRD-K28336972,negative
BRD-K90781287,negative
BRD-K72515004,negative
BRD-K10232830,negative
BRD-K48005659,negative
BRD-K71741980,negative
BRD-K46284961,negative
BRD-K71283713,negative
BRD-K22065094,negative
BRD-K57216724,negative
BRD-K42435091,negative
BRD-K85667213,negative
BRD-K91589308,negative
BRD-K62060607,negative
BRD-K94184760,negative
BRD-K88756517,negative
BRD-K27935463,negative
BRD-K06794322,negative
BRD-K21209030,negative
BRD-K87269491,negative
BRD-K67669478,negative
BRD-K81778946,negative
BRD-K34136030,negative
BRD-K65470727,negative
BRD-K93545352,negative
BRD-K95265783,negative
BRD-K94711641,negative
BRD-K44245916,negative
BRD-K64894352,negative
BRD-K04856990,negative
BRD-K13719685,negative
BRD-K53934736,negative
BRD-K06896230,negative
BRD-K57977694,negative
BRD-K01228394,negative
BRD-K51844455,negative
BRD-K53121826,negative
BRD-K01604266,negative
BRD-K55819735,negative
BRD-K51106788,negative
BRD-K49620695,negative
BRD-K72539944,negative
BRD-K85664836,negative
BRD-K15651660,negative
BRD-K42279779,negative
BRD-K18153171,negative
BRD-K31774852,negative
BRD-K01359264,negative
BRD-K47810177,negative
BRD-K67718916,negative
BRD-K27451531,negative
BRD-K42989496,negative
BRD-K86824573,negative
BRD-K92023938,negative
BRD-K99268544,negative
BRD-K81464255,negative
BRD-K89507938,negative
BRD-K08246588,negative
BRD-K52012504,negative
BRD-K28282859,negative
BRD-K73310446,negative
BRD-K09555199,negative
BRD-K26077185,negative
BRD-K82246602,negative
BRD-K30094073,negative
BRD-K55578148,negative
BRD-K38814572,negative
BRD-K42256568,negative
BRD-K77265816,negative
BRD-K07591847,negative
BRD-K25688236,negative
BRD-K62560708,negative
BRD-K99830292,negative
BRD-K89354557,negative
BRD-K64560329,negative
BRD-M87776818,negative
BRD-K56483755,negative
BRD-K53067088,negative
BRD-K54522558,negative
BRD-K77901830,negative
BRD-K72051249,negative
BRD-K27957164,negative
BRD-K65778880,negative
BRD-K27918075,negative
BRD-K04021425,negative
BRD-K56261447,negative
BRD-K22983069,negative
BRD-K17619044,negative
BRD-K57490754,negative
BRD-K51998640,negative
BRD-K87087278,negative
BRD-K23407460,negative
BRD-K87276639,negative
BRD-K57140889,negative
BRD-K39271757,negative
BRD-K72739597,negative
BRD-K97335870,negative
BRD-K28256231,negative
BRD-K97235918,negative
BRD-K99808647,negative
BRD-K04521490,negative
BRD-K84244541,negative
BRD-K00865615,negative
BRD-K14327282,negative
BRD-K97102829,negative
BRD-K20757362,negative
BRD-K01547088,negative
